OrderID;SupplierID;PartNumber;OrderDate;DeliveryDate;OnTimeDelivery;LeadTime;QualityScore;Cost
5371;S1;P850;2023-08-09;2023-08-22;Sí;13;3,18;6221,57
5372;S9;P491;2023-02-09;2023-02-12;No;3;2,29;5573,16
5373;S6;P869;2023-02-26;2023-03-01;Sí;3;3,68;4429,37
5374;S9;P609;2023-01-14;2023-01-17;Sí;3;4,19;6603,67
5375;S7;P995;2023-04-04;2023-04-07;Sí;3;5,00;10507,39
5376;S3;P998;2023-03-29;2023-04-04;No;6;1,53;8846,66
5377;S6;P186;2023-09-24;2023-10-01;Sí;7;1,91;11066,65
5378;S8;P635;2023-01-15;2023-01-30;No;15;5,00;17282,38
5379;S7;P116;2023-09-19;2023-09-22;No;3;4,16;1714,98
5380;S9;P240;2023-03-03;2023-03-06;Sí;3;1,00;6071,95
5381;S5;P755;2023-04-05;2023-04-13;No;8;5,00;4175,45
5382;S3;P512;2023-08-22;2023-08-30;Sí;8;1,10;9420,36
5383;S1;P899;2023-05-10;2023-05-18;No;8;4,51;4264,97
5384;S1;P475;2023-07-27;2023-08-10;Sí;14;5,00;8003,11
5385;S8;P795;2023-02-26;2023-03-20;Sí;22;3,47;12694,82
5386;S10;P540;2023-08-31;2023-09-22;Sí;22;1,81;7961,91
5387;S9;P973;2023-03-14;2023-03-17;Sí;3;1,69;10538,13
5388;S6;P691;2023-01-30;2023-02-10;No;11;4,96;1516,25
5389;S3;P742;2023-07-02;2023-07-11;Sí;9;5,00;8554,80
5390;S8;P258;2023-07-21;2023-07-24;Sí;3;1,00;11127,03
5391;S4;P172;2023-03-21;2023-04-03;No;13;3,00;14014,86
5392;S8;P125;2023-10-31;2023-11-04;No;4;5,00;7579,87
5393;S5;P679;2023-07-25;2023-08-10;Sí;16;4,47;12711,96
5394;S10;P966;2023-12-19;2024-01-02;Sí;14;5,00;11298,78
5395;S1;P165;2023-07-10;2023-07-24;Sí;14;4,45;7231,89
5396;S8;P732;2023-03-02;2023-03-07;Sí;5;2,31;7230,12
5397;S10;P284;2023-12-08;2023-12-21;Sí;13;1,91;1207,07
5398;S8;P658;2023-12-03;2023-12-17;Sí;14;3,66;10174,24
5399;S4;P124;2023-05-05;2023-05-08;Sí;3;5,00;15324,50
5400;S7;P783;2023-10-21;2023-11-03;Sí;13;5,00;15218,79
5401;S8;P838;2023-08-02;2023-08-24;No;22;5,00;500,00
5402;S2;P395;2023-12-14;2023-12-21;Sí;7;4,63;10187,96
5403;S4;P157;2023-03-05;2023-03-20;Sí;15;5,00;6099,13
5404;S9;P360;2023-12-28;2024-01-01;Sí;4;5,00;7413,08
5405;S1;P856;2023-03-14;2023-03-23;Sí;9;5,00;5048,56
5406;S7;P406;2023-03-29;2023-04-14;Sí;16;5,00;9924,66
5407;S8;P354;2023-03-28;2023-04-13;Sí;16;5,00;5783,33
5408;S4;P658;2023-02-02;2023-02-14;Sí;12;3,90;13576,00
5409;S3;P549;2023-07-18;2023-08-06;Sí;19;3,06;4377,22
5410;S9;P587;2023-03-04;2023-03-08;Sí;4;4,61;10627,19
5411;S2;P421;2023-10-13;2023-10-22;Sí;9;5,00;12313,54
5412;S9;P594;2023-06-01;2023-06-19;Sí;18;2,15;17435,10
5413;S9;P207;2023-10-26;2023-10-31;No;5;5,00;6030,75
5414;S3;P278;2023-10-13;2023-10-18;No;5;2,21;11016,10
5415;S8;P111;2023-02-16;2023-02-20;Sí;4;3,65;8016,57
5416;S3;P484;2023-04-08;2023-04-11;Sí;3;5,00;12365,90
5417;S3;P721;2023-08-05;2023-08-12;Sí;7;1,55;500,00
5418;S5;P762;2023-11-07;2023-11-14;Sí;7;5,00;6835,07
5419;S5;P745;2023-12-17;2023-12-23;Sí;6;1,00;1008,17
5420;S6;P698;2023-02-20;2023-03-05;No;13;5,00;2101,70
5421;S2;P411;2023-06-06;2023-06-18;Sí;12;4,54;11288,75
5422;S3;P550;2023-01-08;2023-01-13;Sí;5;4,37;3380,50
5423;S8;P204;2023-01-06;2023-01-09;Sí;3;3,22;6218,19
5424;S2;P641;2023-10-20;2023-10-23;Sí;3;3,85;1862,10
5425;S8;P825;2023-02-12;2023-02-19;Sí;7;2,67;13081,13
5426;S1;P126;2023-09-08;2023-09-12;No;4;5,00;13489,38
5427;S10;P988;2023-05-28;2023-06-08;Sí;11;1,21;11341,99
5428;S2;P636;2023-10-30;2023-11-17;Sí;18;3,07;4909,83
5429;S2;P865;2023-01-13;2023-01-24;Sí;11;2,38;1487,52
5430;S2;P270;2023-09-02;2023-09-11;No;9;3,12;10631,97
5431;S8;P466;2023-03-03;2023-03-22;Sí;19;2,38;5126,75
5432;S8;P372;2023-02-26;2023-03-03;Sí;5;4,47;9072,92
5433;S10;P587;2023-09-13;2023-09-21;Sí;8;5,00;4096,92
5434;S2;P308;2023-09-26;2023-09-29;Sí;3;2,67;9124,23
5435;S9;P711;2023-03-14;2023-04-03;Sí;20;2,63;7309,34
5436;S10;P532;2023-04-15;2023-04-18;Sí;3;2,59;4538,81
5437;S5;P343;2023-03-25;2023-04-05;Sí;11;5,00;500,00
5438;S1;P590;2023-06-11;2023-06-25;Sí;14;5,00;15132,08
5439;S10;P602;2023-11-05;2023-11-20;No;15;2,72;5574,16
5440;S9;P405;2023-05-28;2023-06-02;Sí;5;4,45;5588,77
5441;S7;P413;2023-12-13;2023-12-30;Sí;17;3,38;6295,90
5442;S1;P826;2023-06-06;2023-06-20;Sí;14;5,00;8977,05
5443;S7;P602;2023-11-16;2023-11-24;Sí;8;5,00;8939,30
5444;S2;P755;2023-03-10;2023-03-24;Sí;14;3,76;8043,79
5445;S1;P117;2023-08-25;2023-09-04;Sí;10;4,06;4525,66
5446;S3;P819;2023-06-26;2023-06-30;Sí;4;5,00;14268,86
5447;S1;P553;2023-11-15;2023-11-19;Sí;4;3,91;500,00
5448;S1;P309;2023-02-26;2023-03-18;Sí;20;5,00;10928,02
5449;S8;P176;2023-06-14;2023-07-04;Sí;20;5,00;6755,47
5450;S6;P938;2023-08-12;2023-08-25;Sí;13;2,74;10194,54
5451;S6;P159;2023-07-10;2023-07-24;Sí;14;3,27;2806,83
5452;S10;P622;2023-08-07;2023-08-16;Sí;9;3,08;11334,50
5453;S9;P245;2023-04-28;2023-05-10;Sí;12;2,45;10623,67
5454;S7;P994;2023-03-17;2023-03-23;Sí;6;1,86;5105,89
5455;S2;P706;2023-11-28;2023-12-16;No;18;5,00;1710,66
5456;S6;P447;2023-08-14;2023-08-21;Sí;7;4,77;2201,77
5457;S9;P288;2023-07-17;2023-07-25;Sí;8;3,77;2098,67
5458;S10;P537;2023-12-02;2023-12-09;Sí;7;4,88;12703,20
5459;S6;P843;2023-05-19;2023-05-22;Sí;3;4,61;9058,47
5460;S7;P159;2023-11-08;2023-11-29;Sí;21;4,85;8672,93
5461;S4;P903;2023-02-06;2023-02-09;Sí;3;5,00;3144,04
5462;S3;P842;2023-08-28;2023-09-05;Sí;8;3,39;10924,36
5463;S3;P998;2023-03-31;2023-04-03;Sí;3;3,58;500,00
5464;S10;P752;2023-07-10;2023-07-14;Sí;4;5,00;2211,09
5465;S7;P280;2023-09-21;2023-09-28;Sí;7;4,45;500,00
5466;S5;P846;2023-09-07;2023-09-16;Sí;9;1,00;9936,05
5467;S7;P194;2023-01-03;2023-01-14;Sí;11;3,43;6323,21
5468;S10;P570;2023-10-18;2023-10-21;No;3;1,35;3092,26
5469;S6;P930;2023-12-22;2024-01-04;Sí;13;5,00;11902,44
5470;S10;P508;2023-03-12;2023-03-21;No;9;2,02;6717,66
5471;S10;P834;2023-10-03;2023-10-06;No;3;1,00;1637,76
5472;S6;P766;2023-08-23;2023-08-31;Sí;8;4,06;13706,81
5473;S1;P852;2023-10-01;2023-10-08;Sí;7;5,00;8845,36
5474;S7;P347;2023-03-10;2023-03-25;Sí;15;2,76;1631,29
5475;S2;P845;2023-12-26;2023-12-29;Sí;3;1,00;13580,11
5476;S1;P930;2023-04-26;2023-05-10;Sí;14;1,00;10873,48
5477;S4;P372;2023-02-20;2023-02-24;Sí;4;3,69;9078,65
5478;S3;P444;2023-03-02;2023-03-15;Sí;13;3,23;12438,91
5479;S6;P904;2023-11-10;2023-11-23;Sí;13;4,50;5981,41
5480;S1;P918;2023-09-05;2023-09-11;Sí;6;3,35;10454,34
5481;S9;P359;2023-04-07;2023-04-10;Sí;3;4,57;10523,09
5482;S6;P525;2023-10-07;2023-10-25;Sí;18;4,03;5304,24
5483;S4;P162;2023-11-02;2023-11-13;No;11;5,00;9441,51
5484;S9;P202;2023-10-16;2023-10-25;Sí;9;4,42;15003,07
5485;S5;P419;2023-06-19;2023-06-29;Sí;10;1,00;5802,48
5486;S5;P900;2023-04-28;2023-05-01;Sí;3;3,80;11859,92
5487;S3;P794;2023-10-18;2023-11-03;Sí;16;5,00;9867,99
5488;S4;P830;2023-01-27;2023-01-31;Sí;4;4,14;1672,07
5489;S5;P655;2023-09-24;2023-09-30;No;6;5,00;500,00
5490;S6;P655;2023-05-28;2023-06-03;Sí;6;3,85;8541,44
5491;S6;P988;2023-03-15;2023-03-18;Sí;3;4,19;6082,41
5492;S4;P758;2023-09-12;2023-09-15;No;3;4,02;4812,57
5493;S3;P963;2023-09-11;2023-09-27;Sí;16;4,13;3298,71
5494;S1;P212;2023-05-07;2023-05-10;Sí;3;2,30;7151,88
5495;S7;P664;2023-05-11;2023-05-14;Sí;3;3,60;500,00
5496;S1;P716;2023-02-22;2023-03-22;Sí;28;1,75;8615,54
5497;S5;P560;2023-05-13;2023-05-21;Sí;8;5,00;3902,55
5498;S3;P439;2023-12-13;2023-12-16;No;3;1,00;16096,35
5499;S7;P589;2023-06-01;2023-06-04;Sí;3;5,00;3715,15
5500;S4;P777;2023-10-10;2023-10-16;Sí;6;1,78;8669,45
5501;S1;P373;2023-10-22;2023-10-25;No;3;4,14;10364,11
5502;S2;P809;2023-06-26;2023-06-29;Sí;3;5,00;4824,88
5503;S10;P152;2023-11-26;2023-11-29;Sí;3;1,00;8522,84
5504;S3;P115;2023-08-04;2023-08-19;No;15;5,00;6297,06
5505;S2;P905;2023-05-08;2023-05-22;Sí;14;5,00;9173,45
5506;S2;P325;2023-06-17;2023-07-05;Sí;18;2,29;1967,84
5507;S1;P188;2023-08-02;2023-08-08;No;6;1,20;9713,46
5508;S9;P341;2023-11-05;2023-11-18;Sí;13;3,41;6691,98
5509;S2;P238;2023-11-11;2023-11-16;Sí;5;2,92;6772,67
5510;S7;P878;2023-08-08;2023-08-19;Sí;11;2,28;10617,06
5511;S5;P320;2023-10-29;2023-11-02;Sí;4;3,41;500,00
5512;S10;P855;2023-08-11;2023-08-21;Sí;10;3,32;12362,46
5513;S10;P837;2023-09-29;2023-10-05;Sí;6;2,72;17205,36
5514;S9;P299;2023-10-25;2023-11-06;Sí;12;4,39;10094,36
5515;S7;P660;2023-05-19;2023-05-22;Sí;3;2,58;7463,47
5516;S3;P254;2023-12-01;2023-12-09;Sí;8;1,60;14996,05
5517;S8;P405;2023-10-03;2023-10-13;Sí;10;5,00;11534,98
5518;S9;P837;2023-05-24;2023-05-27;Sí;3;4,79;5205,83
5519;S1;P812;2023-01-18;2023-02-06;Sí;19;4,88;9763,88
5520;S3;P666;2023-12-25;2024-01-04;No;10;4,86;1622,47
5521;S3;P793;2023-03-02;2023-03-15;Sí;13;2,52;17774,63
5522;S4;P147;2023-05-02;2023-05-05;Sí;3;3,78;7501,00
5523;S6;P297;2023-04-08;2023-04-27;Sí;19;1,56;7360,54
5524;S1;P921;2023-07-29;2023-08-10;Sí;12;3,18;500,00
5525;S10;P349;2023-09-03;2023-09-06;Sí;3;5,00;11205,89
5526;S4;P192;2023-12-21;2024-01-01;Sí;11;5,00;8087,18
5527;S6;P867;2023-03-17;2023-03-23;Sí;6;2,11;9926,93
5528;S10;P737;2023-01-25;2023-02-08;Sí;14;1,00;17510,90
5529;S3;P255;2023-04-23;2023-04-27;Sí;4;1,20;1138,52
5530;S1;P445;2023-07-14;2023-07-28;No;14;5,00;9006,26
5531;S7;P466;2023-12-10;2023-12-13;Sí;3;5,00;2094,71
5532;S4;P985;2023-04-25;2023-05-03;Sí;8;4,69;1778,93
5533;S3;P240;2023-12-19;2023-12-24;Sí;5;2,13;11476,41
5534;S9;P679;2023-12-27;2024-01-04;Sí;8;3,83;16907,20
5535;S5;P529;2023-09-16;2023-10-09;Sí;23;4,24;7447,76
5536;S3;P115;2023-03-30;2023-04-03;Sí;4;5,00;12770,23
5537;S2;P992;2023-05-15;2023-05-18;Sí;3;4,89;11354,12
5538;S2;P439;2023-08-14;2023-08-19;No;5;3,23;4612,15
5539;S5;P578;2023-06-11;2023-06-17;Sí;6;3,57;9138,09
5540;S1;P407;2023-06-09;2023-06-12;Sí;3;5,00;3271,12
5541;S7;P445;2023-05-16;2023-05-24;Sí;8;4,97;500,00
5542;S4;P908;2023-12-23;2023-12-26;Sí;3;5,00;500,00
5543;S7;P457;2023-03-21;2023-03-24;Sí;3;3,67;809,58
5544;S4;P921;2023-11-27;2023-12-04;Sí;7;5,00;9851,95
5545;S9;P590;2023-04-19;2023-04-27;Sí;8;5,00;7673,43
5546;S4;P867;2023-12-30;2024-01-03;Sí;4;3,01;8796,92
5547;S2;P439;2023-05-18;2023-06-13;Sí;26;5,00;1106,03
5548;S3;P438;2023-10-02;2023-10-18;Sí;16;1,00;566,88
5549;S6;P523;2023-08-27;2023-08-30;No;3;1,00;11734,36
5550;S1;P262;2023-05-11;2023-05-20;No;9;2,62;4598,81
5551;S6;P291;2023-11-26;2023-12-09;Sí;13;2,61;4916,39
5552;S7;P628;2023-11-08;2023-11-18;Sí;10;5,00;7530,46
5553;S4;P774;2023-07-19;2023-07-31;Sí;12;5,00;5884,37
5554;S1;P471;2023-01-23;2023-02-04;No;12;4,16;9136,11
5555;S2;P165;2023-06-18;2023-06-21;Sí;3;5,00;11691,43
5556;S1;P188;2023-02-19;2023-03-18;Sí;27;5,00;15740,40
5557;S6;P296;2023-02-21;2023-03-16;Sí;23;1,38;522,73
5558;S9;P321;2023-01-20;2023-02-04;Sí;15;1,08;5410,48
5559;S6;P845;2023-10-28;2023-10-31;Sí;3;5,00;1368,50
5560;S3;P267;2023-02-10;2023-02-17;Sí;7;3,25;3232,64
5561;S10;P213;2023-09-01;2023-09-19;Sí;18;4,58;8043,95
5562;S9;P560;2023-05-06;2023-05-10;Sí;4;5,00;9321,98
5563;S1;P254;2023-04-17;2023-04-26;Sí;9;2,26;2086,19
5564;S6;P672;2023-02-21;2023-03-03;Sí;10;5,00;6827,04
5565;S8;P265;2023-10-16;2023-10-23;Sí;7;3,91;2917,75
5566;S6;P626;2023-09-21;2023-09-24;No;3;2,50;500,00
5567;S10;P599;2023-02-22;2023-02-25;Sí;3;1,48;10733,72
5568;S1;P766;2023-08-16;2023-08-24;Sí;8;3,56;9644,28
5569;S7;P166;2023-05-06;2023-05-17;No;11;1,74;13090,91
5570;S10;P533;2023-08-28;2023-08-31;Sí;3;5,00;10314,44
5571;S6;P642;2023-02-28;2023-03-23;Sí;23;2,68;4769,87
5572;S2;P967;2023-09-02;2023-09-11;Sí;9;5,00;7044,12
5573;S8;P858;2023-12-16;2023-12-19;Sí;3;2,72;500,00
5574;S3;P810;2023-09-13;2023-09-16;Sí;3;5,00;500,00
5575;S9;P194;2023-02-06;2023-02-10;Sí;4;5,00;7113,52
5576;S6;P540;2023-04-02;2023-04-10;Sí;8;4,02;4277,37
5577;S1;P588;2023-07-30;2023-08-10;Sí;11;4,18;500,00
5578;S6;P284;2023-07-11;2023-07-14;Sí;3;2,97;10393,56
5579;S6;P145;2023-02-10;2023-02-18;No;8;5,00;10703,63
5580;S9;P605;2023-01-28;2023-02-09;Sí;12;5,00;12636,44
5581;S8;P568;2023-07-04;2023-07-14;Sí;10;2,76;12997,27
5582;S4;P958;2023-04-11;2023-04-26;Sí;15;1,00;6928,00
5583;S6;P347;2023-03-08;2023-03-11;Sí;3;5,00;10822,76
5584;S9;P374;2023-10-09;2023-10-12;Sí;3;5,00;10907,26
5585;S4;P492;2023-07-13;2023-07-26;No;13;1,00;6464,00
5586;S1;P693;2023-04-02;2023-04-05;No;3;2,40;4525,31
5587;S3;P734;2023-06-01;2023-06-07;Sí;6;3,98;3205,85
5588;S6;P889;2023-10-01;2023-10-18;Sí;17;1,00;16455,50
5589;S1;P668;2023-08-24;2023-08-27;Sí;3;4,26;4324,85
5590;S5;P999;2023-10-03;2023-10-16;Sí;13;1,37;5768,03
5591;S8;P231;2023-05-18;2023-05-23;Sí;5;1,53;5661,53
5592;S2;P898;2023-09-13;2023-09-16;Sí;3;5,00;15673,96
5593;S6;P769;2023-03-16;2023-03-29;Sí;13;5,00;10709,94
5594;S1;P693;2023-12-14;2023-12-17;Sí;3;1,07;500,00
5595;S9;P624;2023-10-16;2023-10-23;Sí;7;3,02;1864,39
5596;S6;P145;2023-06-01;2023-06-11;Sí;10;4,75;6240,88
5597;S5;P386;2023-02-21;2023-03-02;Sí;9;5,00;12167,39
5598;S1;P987;2023-09-05;2023-09-08;Sí;3;5,00;2506,58
5599;S7;P339;2023-08-20;2023-08-23;Sí;3;2,25;2668,22
5600;S9;P475;2023-09-24;2023-09-27;Sí;3;2,53;11579,29
5601;S8;P639;2023-03-29;2023-04-06;Sí;8;5,00;11425,70
5602;S2;P392;2023-03-18;2023-03-25;Sí;7;3,70;4909,60
5603;S9;P596;2023-12-29;2024-01-08;Sí;10;5,00;6699,88
5604;S2;P942;2023-04-26;2023-05-08;No;12;2,88;9850,22
5605;S10;P584;2023-10-18;2023-11-04;Sí;17;5,00;8604,90
5606;S1;P855;2023-10-05;2023-10-17;No;12;4,92;4273,16
5607;S3;P525;2023-09-19;2023-09-24;Sí;5;1,73;17403,91
5608;S2;P979;2023-10-12;2023-10-23;Sí;11;3,49;9942,35
5609;S3;P789;2023-01-05;2023-01-16;Sí;11;5,00;8587,17
5610;S8;P309;2023-06-13;2023-06-16;Sí;3;4,83;500,00
5611;S10;P224;2023-01-24;2023-01-27;Sí;3;4,98;5270,79
5612;S5;P422;2023-02-02;2023-02-05;No;3;5,00;3730,14
5613;S8;P782;2023-05-13;2023-05-16;No;3;1,56;9135,72
5614;S9;P269;2023-07-21;2023-08-06;Sí;16;3,19;9639,97
5615;S1;P890;2023-08-21;2023-08-30;No;9;1,80;6523,56
5616;S4;P308;2023-03-15;2023-03-28;Sí;13;3,36;4401,86
5617;S3;P460;2023-12-02;2023-12-11;Sí;9;5,00;8017,28
5618;S7;P914;2023-03-08;2023-03-25;Sí;17;1,45;9608,56
5619;S3;P466;2023-12-13;2023-12-25;Sí;12;3,46;8704,04
5620;S7;P331;2023-04-17;2023-04-20;Sí;3;4,81;3498,60
5621;S2;P680;2023-09-19;2023-09-24;Sí;5;5,00;9509,88
5622;S9;P874;2023-04-28;2023-05-03;No;5;2,95;500,00
5623;S3;P285;2023-06-18;2023-06-21;Sí;3;2,54;4036,28
5624;S4;P823;2023-12-23;2023-12-26;Sí;3;2,39;12811,10
5625;S8;P386;2023-07-17;2023-07-20;Sí;3;5,00;14478,94
5626;S6;P283;2023-05-13;2023-05-28;No;15;5,00;9064,47
5627;S4;P171;2023-09-19;2023-09-29;Sí;10;5,00;500,00
5628;S3;P749;2023-04-05;2023-04-10;Sí;5;5,00;7345,30
5629;S8;P802;2023-01-30;2023-02-18;Sí;19;4,76;3383,96
5630;S2;P191;2023-08-14;2023-08-17;Sí;3;2,76;3100,15
5631;S4;P690;2023-04-26;2023-04-29;No;3;4,27;5370,30
5632;S4;P207;2023-04-11;2023-04-14;Sí;3;5,00;17456,53
5633;S7;P162;2023-06-12;2023-06-23;Sí;11;5,00;10260,68
5634;S10;P721;2023-02-12;2023-02-15;Sí;3;3,62;9185,98
5635;S2;P736;2023-12-21;2023-12-29;Sí;8;1,39;500,00
5636;S4;P595;2023-11-08;2023-11-18;Sí;10;4,75;4631,33
5637;S4;P266;2023-11-07;2023-11-10;Sí;3;2,26;500,00
5638;S6;P840;2023-04-03;2023-04-13;No;10;5,00;20000,00
5639;S9;P714;2023-06-14;2023-06-17;Sí;3;2,16;13590,98
5640;S6;P634;2023-04-27;2023-05-17;Sí;20;5,00;11235,29
5641;S10;P296;2023-06-06;2023-06-18;No;12;5,00;1725,00
5642;S5;P157;2023-07-12;2023-07-15;Sí;3;2,20;500,00
5643;S8;P902;2023-11-27;2023-12-04;Sí;7;2,29;500,00
5644;S2;P697;2023-06-19;2023-07-01;Sí;12;3,48;500,00
5645;S7;P945;2023-09-10;2023-09-16;Sí;6;3,61;7238,78
5646;S5;P839;2023-02-23;2023-03-06;No;11;5,00;11413,20
5647;S8;P399;2023-11-23;2023-12-06;Sí;13;4,32;9139,41
5648;S10;P155;2023-05-24;2023-06-09;Sí;16;1,00;9800,56
5649;S3;P368;2023-08-13;2023-08-27;No;14;5,00;18033,38
5650;S8;P404;2023-07-15;2023-07-22;Sí;7;2,02;4714,36
5651;S5;P661;2023-03-17;2023-03-20;Sí;3;2,13;8526,29
5652;S2;P132;2023-02-17;2023-02-21;Sí;4;5,00;776,20
5653;S10;P476;2023-08-11;2023-08-23;Sí;12;4,21;6633,84
5654;S5;P518;2023-01-09;2023-01-14;Sí;5;2,38;519,15
5655;S7;P927;2023-08-06;2023-08-12;Sí;6;2,38;7407,20
5656;S2;P289;2023-06-03;2023-06-06;Sí;3;5,00;500,00
5657;S3;P145;2023-01-28;2023-02-05;Sí;8;2,34;13572,59
5658;S10;P767;2023-03-14;2023-04-01;Sí;18;1,00;1923,16
5659;S1;P387;2023-10-17;2023-10-26;Sí;9;1,63;500,00
5660;S6;P694;2023-12-15;2023-12-19;No;4;4,05;4167,71
5661;S7;P103;2023-10-25;2023-10-29;No;4;4,17;3913,34
5662;S10;P411;2023-02-15;2023-02-28;Sí;13;4,63;10510,75
5663;S1;P370;2023-01-27;2023-01-31;Sí;4;2,90;5972,39
5664;S1;P927;2023-11-13;2023-11-17;Sí;4;4,64;14436,03
5665;S10;P915;2023-03-01;2023-03-04;Sí;3;2,42;10453,21
5666;S2;P200;2023-08-22;2023-08-25;Sí;3;2,86;500,00
5667;S8;P787;2023-02-14;2023-02-20;No;6;5,00;5841,55
5668;S4;P121;2023-08-23;2023-08-28;Sí;5;3,93;9369,42
5669;S1;P708;2023-11-11;2023-11-20;Sí;9;5,00;10572,33
5670;S8;P808;2023-03-09;2023-03-12;Sí;3;5,00;4307,75
5671;S1;P829;2023-09-15;2023-09-19;No;4;1,68;4151,27
5672;S9;P763;2023-06-02;2023-06-05;Sí;3;5,00;9082,85
5673;S9;P796;2023-11-14;2023-11-19;Sí;5;2,87;500,00
5674;S4;P340;2023-05-20;2023-05-23;Sí;3;5,00;12212,62
5675;S4;P638;2023-04-10;2023-05-06;Sí;26;4,53;500,00
5676;S9;P507;2023-02-05;2023-02-28;Sí;23;4,45;4844,47
5677;S2;P713;2023-10-21;2023-11-07;Sí;17;5,00;5207,95
5678;S2;P988;2023-08-18;2023-08-23;Sí;5;1,20;12841,31
5679;S8;P998;2023-01-30;2023-02-02;Sí;3;3,81;12285,69
5680;S5;P949;2023-08-26;2023-08-29;No;3;5,00;5397,02
5681;S8;P642;2023-08-17;2023-09-03;Sí;17;4,23;6098,46
5682;S3;P149;2023-11-26;2023-11-29;Sí;3;3,77;9818,34
5683;S3;P621;2023-03-03;2023-03-13;Sí;10;4,13;14293,87
5684;S10;P885;2023-04-02;2023-04-13;Sí;11;5,00;8844,00
5685;S6;P852;2023-12-10;2023-12-16;Sí;6;5,00;3882,79
5686;S4;P212;2023-04-04;2023-04-08;Sí;4;3,72;9306,02
5687;S8;P557;2023-02-27;2023-03-02;Sí;3;3,21;14401,58
5688;S7;P920;2023-04-26;2023-05-02;Sí;6;1,84;3736,56
5689;S10;P687;2023-07-26;2023-08-07;No;12;4,96;4733,65
5690;S10;P855;2023-01-01;2023-01-04;Sí;3;5,00;8193,95
5691;S6;P540;2023-06-02;2023-06-11;No;9;4,61;10471,32
5692;S2;P746;2023-10-05;2023-10-08;Sí;3;3,41;10493,77
5693;S7;P267;2023-05-16;2023-05-22;Sí;6;3,68;7961,68
5694;S2;P719;2023-05-07;2023-05-10;Sí;3;4,30;9303,31
5695;S5;P817;2023-05-25;2023-06-06;Sí;12;5,00;500,00
5696;S6;P847;2023-08-28;2023-08-31;Sí;3;2,37;4747,39
5697;S5;P418;2023-02-11;2023-02-17;Sí;6;5,00;3119,57
5698;S5;P187;2023-07-30;2023-08-06;Sí;7;4,10;10901,89
5699;S1;P350;2023-10-17;2023-10-21;Sí;4;1,58;16249,37
5700;S9;P407;2023-08-10;2023-08-22;No;12;1,36;7036,70
5701;S5;P831;2023-12-25;2023-12-30;Sí;5;5,00;12834,96
5702;S5;P774;2023-01-16;2023-01-19;No;3;5,00;3772,01
5703;S10;P212;2023-08-23;2023-08-27;Sí;4;5,00;14315,68
5704;S1;P910;2023-12-08;2023-12-11;No;3;2,99;6703,07
5705;S9;P599;2023-08-11;2023-08-16;Sí;5;1,20;9295,49
5706;S9;P691;2023-10-23;2023-10-31;Sí;8;1,39;3499,17
5707;S6;P142;2023-02-27;2023-03-02;Sí;3;3,78;2145,77
5708;S2;P508;2023-08-17;2023-09-04;No;18;1,17;500,00
5709;S9;P347;2023-06-03;2023-06-06;No;3;2,99;7269,45
5710;S7;P797;2023-04-08;2023-04-11;Sí;3;4,02;2861,46
5711;S5;P670;2023-08-15;2023-08-19;Sí;4;5,00;9826,42
5712;S9;P593;2023-01-28;2023-02-01;Sí;4;4,06;11898,92
5713;S1;P843;2023-01-29;2023-02-06;Sí;8;3,06;2866,08
5714;S3;P707;2023-12-13;2023-12-23;Sí;10;3,99;4442,81
5715;S5;P221;2023-03-30;2023-04-16;No;17;5,00;5990,44
5716;S6;P287;2023-06-02;2023-06-15;Sí;13;1,49;1216,01
5717;S4;P590;2023-03-25;2023-03-28;Sí;3;3,39;10638,15
5718;S4;P375;2023-08-01;2023-08-15;No;14;5,00;10274,00
5719;S2;P625;2023-11-30;2023-12-10;Sí;10;2,61;500,00
5720;S2;P264;2023-01-10;2023-01-18;Sí;8;5,00;14014,89
5721;S2;P745;2023-12-20;2024-01-11;Sí;22;5,00;13984,77
5722;S2;P580;2023-03-14;2023-03-17;Sí;3;3,31;10988,02
5723;S9;P632;2023-06-03;2023-06-20;Sí;17;2,88;5490,82
5724;S5;P162;2023-04-14;2023-04-22;No;8;5,00;2789,91
5725;S6;P406;2023-05-31;2023-06-06;Sí;6;5,00;11308,11
5726;S5;P377;2023-04-07;2023-04-10;No;3;4,88;6057,87
5727;S6;P885;2023-11-13;2023-11-29;Sí;16;3,81;14960,91
5728;S7;P132;2023-03-03;2023-03-14;Sí;11;4,16;12999,79
5729;S3;P667;2023-07-11;2023-07-19;Sí;8;3,90;18584,34
5730;S10;P277;2023-10-26;2023-11-01;Sí;6;1,34;2072,12
5731;S1;P370;2023-11-13;2023-11-28;No;15;2,87;11229,45
5732;S8;P111;2023-05-13;2023-05-26;No;13;4,95;6017,21
5733;S8;P878;2023-02-25;2023-03-20;Sí;23;3,92;15695,18
5734;S10;P835;2023-03-03;2023-03-07;Sí;4;5,00;9202,11
5735;S8;P251;2023-01-02;2023-01-20;Sí;18;4,46;5301,44
5736;S6;P882;2023-05-21;2023-05-31;No;10;4,96;7780,16
5737;S3;P413;2023-08-03;2023-08-11;Sí;8;4,28;5319,50
5738;S8;P991;2023-02-04;2023-02-07;Sí;3;5,00;8247,00
5739;S3;P103;2023-08-23;2023-09-10;No;18;5,00;3190,29
5740;S2;P475;2023-04-07;2023-04-18;Sí;11;5,00;3996,55
5741;S2;P172;2023-08-05;2023-08-18;Sí;13;3,81;12579,39
